# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
1.267587115792719565e+01 7.084131762832919321e+01 5.917961892185311434e+00 1.105847851758198530e+01 -9.937448327816915480e+03 -5.586530551701633158e+03 -1.887699134104671430e+03 1.537655788602961309e+02 1.153768087491016377e+04 -9.936956088125368580e+06 -4.534120504098585513e+01
1.138334189672008634e+01 6.854612296548981476e+01 7.997509831885352583e+00 4.617695142533487029e+01 -1.022822985125085324e+04 -5.753280753793878830e+03 -1.827981049076441650e+03 1.403864719385542799e+02 1.184081801049740898e+04 -9.867429746300527826e+06 -4.534120504098585513e+01
5.510686602265242762e+00 8.965330338926946752e+01 1.894024017889181977e+01 9.370527798237421280e+01 -9.647928036587456518e+03 -5.423315264146267509e+03 -1.751713055038399489e+03 1.471933783860005178e+02 1.125561155145388148e+04 -9.745925584075873718e+06 -4.534120504098585513e+01
9.047282706865502178e+00 7.129640398758675701e+01 3.265827155333848708e+01 8.676152900051133088e+01 -1.040607510433993230e+04 -5.890316151865189568e+03 -1.891502937618555279e+03 1.314947551849860758e+02 1.202907720837976558e+04 -9.544597410358825698e+06 -4.534120504098585513e+01
6.669761301292065347e+00 8.279328508867475023e+01 3.555881008781239672e+01 4.561526046549689539e+01 -9.813452391228944180e+03 -5.530780342085207849e+03 -1.778702551600094239e+03 1.471491677745241873e+02 1.141906216890432552e+04 -9.476261212277648970e+06 -4.534120504098585513e+01
6.407507236504529580e+00 8.881049647555722970e+01 3.139598348666987349e+01 7.267788960075318982e+01 -9.968905201672483599e+03 -5.577854817387384173e+03 -1.810902193960029535e+03 1.496566432663240107e+02 1.157786319193858981e+04 -9.195647631899703294e+06 -4.534120504098585513e+01
1.305377282779802961e+01 8.006594680994064106e+01 3.927125953846185524e+01 2.693495227397199088e+01 -1.001146091770380372e+04 -5.551873185477918923e+03 -1.923979848194218675e+03 1.682039830027432004e+02 1.161108048907754164e+04 -9.017852214709579945e+06 -4.534120504098585513e+01
6.674251325323677264e+00 7.090764479953563182e+01 3.348327342311018473e+00 5.158609379675650075e+01 -1.041046633947662849e+04 -5.862745704330588524e+03 -1.912411837602590595e+03 1.399718900335718672e+02 1.202140650675008874e+04 -8.979931492076855153e+06 -4.534120504098585513e+01
6.542099759183586660e-02 8.452949912027160906e+01 3.922263868962999567e+01 8.176680974832942184e+01 -9.964134793444010938e+03 -5.702232997817186515e+03 -1.826388945822767937e+03 1.219607833971816433e+02 1.159264148455511349e+04 -8.920319613819468766e+06 -4.534120504098585513e+01
1.289895477312755645e+01 6.126840634773616046e+01 2.274645889546803801e+01 3.523864137039798550e+01 -9.980646019653551775e+03 -5.649604109117310145e+03 -1.911686056895729735e+03 1.515821125913624030e+02 1.158286257347929313e+04 -8.871354916385572404e+06 -4.534120504098585513e+01
1.833415099346835664e+00 7.302416710750007667e+01 1.264457525499195079e+01 9.853415199069077346e+01 -1.017849363217213067e+04 -5.761943753862536141e+03 -1.735096056434390675e+03 1.220296870062408630e+02 1.181029593719030890e+04 -8.542828297658633441e+06 -4.534120504098585513e+01
9.617205466869354069e+00 7.869976991529135546e+01 3.304971083573880719e+01 1.999960664364560969e+01 -1.042456097983647851e+04 -5.756909997213080715e+03 -1.872828326832496032e+03 1.692113168392339446e+02 1.201503620975642298e+04 -8.525864984564578161e+06 -4.534120504098585513e+01
5.503287293162685501e+00 8.454759699515011562e+01 1.894004081846016874e+01 9.926936081927738087e+01 -1.022108637038898087e+04 -5.628235282653022296e+03 -1.890524371146668045e+03 1.818441490435249364e+02 1.179108745363202797e+04 -8.515840886598655954e+06 -4.534120504098585513e+01
1.561578686916308456e+01 6.968682609739661871e+01 3.914170248955004183e+01 7.051192949442510383e+01 -1.021248172625374536e+04 -5.707160848601313774e+03 -1.942093645485309935e+03 1.628567314921656646e+02 1.181376670977700633e+04 -8.404834177622621879e+06 -4.534120504098585513e+01
3.485364552904494650e-01 7.050010029275050272e+01 2.742353830282456428e+01 8.726222949713631749e+01 -1.013114832697688689e+04 -5.724828092312711306e+03 -1.871465472474400030e+03 1.433639601356240121e+02 1.173961586334003914e+04 -8.354236271772537380e+06 -4.534120504098585513e+01
9.524442088477993451e-01 7.149763876553937791e+01 3.989665748666701717e+01 8.806977354192372331e+01 -9.642287384760640634e+03 -5.510276735025458947e+03 -1.809018521430841247e+03 1.332025119897031686e+02 1.126085342979827146e+04 -8.196292895569046028e+06 -4.534120504098585513e+01
7.350590991856622125e+00 7.218587402940084985e+01 2.102776610537547342e+01 1.233554845803334565e+01 -9.962075220162700134e+03 -5.603130521758273062e+03 -1.827857322239454334e+03 1.439982483086599814e+02 1.157548235527356155e+04 -8.106953066739276983e+06 -4.534120504098585513e+01
5.045554232954838625e+00 6.443037248285216378e+01 1.420518864751447730e+01 4.635474147424594804e+01 -1.007719006320922927e+04 -5.698670050563114273e+03 -1.945697227456617384e+03 1.463183857083226940e+02 1.168573869852809730e+04 -8.084293480054853484e+06 -4.534120504098585513e+01
2.956391491934553084e+00 6.250512309819019663e+01 8.237619304880192672e+00 9.363521344773725730e+01 -1.047529227137093585e+04 -5.758836615046180668e+03 -1.886237333300349064e+03 1.803617638587381578e+02 1.204615576604256785e+04 -8.015736078080794774e+06 -4.534120504098585513e+01
2.752454375927726904e+00 8.330428327446422543e+01 3.818744753499095168e+01 3.841058491555227761e+01 -1.052668715130130840e+04 -5.775794420552942029e+03 -1.935305403633949709e+03 1.847534451163759286e+02 1.209869117390488282e+04 -8.007048940593747422e+06 -4.534120504098585513e+01
8.024041651503591721e-01 6.246139976397294191e+01 1.818886976465328154e+00 7.801874108609649738e+01 -1.029427219306245752e+04 -5.829441459421637774e+03 -1.813890823491776018e+03 1.235517598080348591e+02 1.192161824169229658e+04 -7.996798669173761271e+06 -4.534120504098585513e+01
9.157124549224352705e+00 7.126713499011120234e+01 4.537800301894884036e+00 5.662895158785456573e+01 -1.032938867647379993e+04 -5.845865628098226807e+03 -1.761725920849968588e+03 1.216102268759609331e+02 1.195751851937086758e+04 -7.944751068825084716e+06 -4.534120504098585513e+01
4.395939475718956935e+00 8.548409690175168407e+01 2.875338421292557101e+01 9.457839068929172299e+01 -1.001563492894068077e+04 -5.584782607152328637e+03 -1.714657330672734133e+03 1.547541402449865302e+02 1.161081468650663555e+04 -7.925204002964672633e+06 -4.534120504098585513e+01
2.671071282238986377e+00 8.729556798601535661e+01 2.396795689431171539e+01 6.123381123027274953e+01 -1.048363439338852368e+04 -5.770452448038514376e+03 -1.821835967386328321e+03 1.755572470969254368e+02 1.205752137012896674e+04 -7.901019090300620534e+06 -4.534120504098585513e+01
3.649306702347091313e+00 7.398735828831460992e+01 3.102597209999010275e+01 4.409175585401754205e+01 -1.054155900818992450e+04 -5.883292211449205752e+03 -1.844221917187733425e+03 1.503678523675189069e+02 1.214401078664280249e+04 -7.774991134658234194e+06 -4.534120504098585513e+01
2.157839045868390482e+00 6.716522719116801454e+01 2.587520446119257045e+01 7.954030965625641159e+01 -9.882493146570135650e+03 -5.524662306476634512e+03 -1.894343818556184715e+03 1.675297954803587288e+02 1.146575687544525135e+04 -7.760496693506030366e+06 -4.534120504098585513e+01
1.532392605909087457e+01 7.016213629159675236e+01 3.061664426906360426e+00 7.110097941045255254e+01 -9.950354271116550080e+03 -5.623324116142501225e+03 -1.822989842809780157e+03 1.418818535519966133e+02 1.155989347861083115e+04 -7.726740355335049331e+06 -4.534120504098585513e+01
9.168703522486914892e+00 6.912350463695358371e+01 1.080047385112789904e+01 5.955948859843351784e+01 -1.010190828362327738e+04 -5.675001985580101064e+03 -1.932428779202928581e+03 1.534530511434113009e+02 1.170436201881590750e+04 -7.635278382134518586e+06 -4.534120504098585513e+01
1.225407411288045978e+01 6.526435954723194754e+01 2.978102378609242962e+01 9.351461572844733894e+01 -1.037706772065936821e+04 -5.884957885350724609e+03 -1.874539275780724893e+03 1.289781865238218188e+02 1.200328559341228538e+04 -7.575010955394781195e+06 -4.534120504098585513e+01
5.576024448934738587e+00 6.453764596674081133e+01 6.926393491028250970e+00 8.352990807750579449e+01 -1.015848986857270756e+04 -5.621447670509765885e+03 -1.867184194688993784e+03 1.794988200840475940e+02 1.172765501254830451e+04 -7.559341456363230012e+06 -4.534120504098585513e+01
3.195933322287218825e-01 8.278859704143822285e+01 1.770500299683662249e+01 6.015210009793062085e+01 -1.045881204426056502e+04 -5.857834211846482503e+03 -1.917797730172814909e+03 1.493888182743412756e+02 1.205948812978677779e+04 -7.380972359406097792e+06 -4.534120504098585513e+01
3.306939939191276601e+00 6.315806388989727793e+01 2.424610380792854869e+01 4.463160033336797738e+01 -1.019486574670187656e+04 -5.616308229098931406e+03 -1.852444045262976715e+03 1.843362980883669593e+02 1.176149928233010723e+04 -7.370898214628617279e+06 -4.534120504098585513e+01
8.878219553675382514e+00 6.809198971210463469e+01 7.395937003198804760e+00 9.574074439775538181e+00 -9.936369578304964307e+03 -5.554572020136708488e+03 -1.808831965041731792e+03 1.599764543356310753e+02 1.152861235594331083e+04 -7.364335275075007230e+06 -4.534120504098585513e+01
7.420321867971827245e+00 6.126401065528329326e+01 3.577748252772092741e+01 1.495906174797928934e+01 -9.563900062043638172e+03 -5.409396826314659847e+03 -1.915517185366405783e+03 1.617790192593639347e+02 1.115701400684309556e+04 -7.321374690863313153e+06 -4.534120504098585513e+01
2.697672602742772874e+00 6.219838136866038525e+01 2.760695725107077081e+01 3.506884899008555578e+01 -1.004773642072627263e+04 -5.647715448782249950e+03 -1.851549309482022181e+03 1.504233040301042763e+02 1.164746260536797308e+04 -7.139229412803889252e+06 -4.534120504098585513e+01
6.246641615015914084e+00 7.509970158814451224e+01 1.187399545525298095e+01 8.874229838734096631e+01 -1.048336073912885695e+04 -5.821800276269488677e+03 -1.916290435539025111e+03 1.673196429654943813e+02 1.206575232273082293e+04 -7.098647304508019239e+06 -4.534120504098585513e+01
8.021955540033257392e+00 8.665700772196771595e+01 1.299703220093267442e+00 5.230283548029811769e+00 -1.039528343258848508e+04 -5.757573403617227996e+03 -1.826033266151403268e+03 1.667848984755999311e+02 1.197629433529231756e+04 -7.078925159781562164e+06 -4.534120504098585513e+01
1.100937635467784403e+01 8.804288517966018901e+01 2.478506834765493849e+01 1.540123822443496771e+00 -1.007032553289187126e+04 -5.577364153216594786e+03 -1.734062239639915106e+03 1.575581947599829391e+02 1.167029432274959618e+04 -7.023911771439992823e+06 -4.534120504098585513e+01
2.401838263097503923e+00 7.101033660430388750e+01 1.259638797522999454e+00 6.362613117640645299e+01 -1.045770082038400869e+04 -5.752149230420718595e+03 -1.908829296576057914e+03 1.868389809219818574e+02 1.201764636248442912e+04 -6.843873738876434974e+06 -4.534120504098585513e+01
1.378302187311580163e+00 6.943674784118113053e+01 3.909290299210390884e+01 8.457727287544699379e+01 -1.000013361027471910e+04 -5.602129876790906565e+03 -1.750878673879366715e+03 1.500884007772131667e+02 1.159901909518903813e+04 -6.826878097812597640e+06 -4.534120504098585513e+01
7.877884671204038014e+00 8.693047531251919224e+01 3.860047140629392004e+01 2.272827786655584248e+01 -9.787806621726043886e+03 -5.410778706970829262e+03 -1.862436679299431262e+03 1.859021585464425073e+02 1.135863638619485755e+04 -6.616801224279824644e+06 -4.534120504098585513e+01
6.643316073621027051e+00 6.876785741737964486e+01 3.684514909139804928e+01 2.659088081932814873e+00 -9.962111864786533260e+03 -5.568659125763266275e+03 -1.824242549255800213e+03 1.603481364540870118e+02 1.155447825745027512e+04 -6.493113625553574413e+06 -4.534120504098585513e+01
1.646669037224017274e+01 8.419644131434036183e+01 3.996064183285191973e+01 1.366469115393992162e+01 -9.932644945017638747e+03 -5.510907204543619628e+03 -1.859008667277797485e+03 1.627383325498044826e+02 1.153779733765031961e+04 -6.469388271884183399e+06 -4.534120504098585513e+01
1.110099264479074677e+01 6.270330718089065414e+01 1.511454408942439898e+01 6.890204452010803493e+01 -9.550893558788726295e+03 -5.474156795832944226e+03 -1.801342806921721603e+03 1.279698410750899313e+02 1.117722510444944965e+04 -6.349099135443856940e+06 -4.534120504098585513e+01
6.115570590727367195e-01 7.698355562392198692e+01 1.420262505895275496e+01 5.345352116634622064e+01 -1.041358267126485589e+04 -5.892281185801409265e+03 -1.889494473595833597e+03 1.284208094907523616e+02 1.203804543030920286e+04 -6.313144473497227766e+06 -4.534120504098585513e+01
7.950520242070219901e+00 8.228519311410661885e+01 2.274260925576079728e+01 4.855415860489830493e+01 -9.635739988227376671e+03 -5.448482627145411243e+03 -1.764237907046938290e+03 1.415341844824361885e+02 1.125077452370904211e+04 -6.128435171441895887e+06 -4.534120504098585513e+01
1.014456698113363231e+01 7.824448003273653285e+01 4.222327916125310665e+00 3.163679989568768747e+01 -9.852975172403332181e+03 -5.565654912101808804e+03 -1.736762091901031454e+03 1.367409915520373715e+02 1.146750065102341432e+04 -6.084827431311015971e+06 -4.534120504098585513e+01
8.453042209852199562e+00 7.538118763772457953e+01 3.364518072699629414e+01 3.068383558780027798e+01 -1.019258585255321486e+04 -5.654912424684197504e+03 -1.888659257679642906e+03 1.714409208952341999e+02 1.177670097616444946e+04 -6.015909039926927537e+06 -4.534120504098585513e+01
2.360578402254053909e+00 7.080413665100211063e+01 4.259989819761947238e+00 6.272039178081310240e+01 -9.521541662932391773e+03 -5.444416228022046198e+03 -1.731959244327685155e+03 1.248490062794298154e+02 1.115115636366027684e+04 -6.000337416493962519e+06 -4.534120504098585513e+01
1.924248739642527184e+01 7.831342719690843523e+01 3.961610340120530083e+01 9.716514485872266960e+00 -1.055777041341226504e+04 -5.797967664774696459e+03 -1.933331610264192477e+03 1.747585404342076458e+02 1.215288994487892523e+04 -5.783226875827801414e+06 -4.534120504098585513e+01
6.722829481528147078e+00 7.298049750901449784e+01 1.488280652981486707e+00 8.828978789172697361e+01 -9.600573764568576735e+03 -5.441744103015318615e+03 -1.783003316246960594e+03 1.411306543871088479e+02 1.121381003794960998e+04 -5.741153433785997331e+06 -4.534120504098585513e+01
1.407987208146384006e+00 8.956299808105731586e+01 1.674947030983370055e+01 3.135201232416368811e+01 -1.032770117069622211e+04 -5.842789901647374791e+03 -1.825746246866216552e+03 1.263742327837115624e+02 1.195564800768537498e+04 -5.665391765702160075e+06 -4.534120504098585513e+01
5.478454120844160613e+00 8.649553491140252959e+01 3.536717123865560097e+01 8.023382581069588682e+00 -1.003811633303872804e+04 -5.667175917520043186e+03 -1.800456796807158526e+03 1.372097249664147967e+02 1.165655858541085036e+04 -5.643171898267143406e+06 -4.534120504098585513e+01
7.500448165028263503e+00 7.813368189547087184e+01 1.116409865328463979e+00 6.363751831521938840e+01 -1.038558850315987911e+04 -5.789421946056382694e+03 -1.811944520799057500e+03 1.520185744595092103e+02 1.198539568296416292e+04 -5.617202681105966680e+06 -4.534120504098585513e+01
1.146171192659232574e+01 6.254377297918293266e+01 2.167838775123667361e+01 2.078884466163338374e+01 -9.644233239043214780e+03 -5.446496789564225764e+03 -1.910161564373150895e+03 1.598633101856995893e+02 1.124289130823369487e+04 -5.574458340177933685e+06 -4.534120504098585513e+01
1.856568690924971321e+01 8.687193328240925894e+01 1.130444539359491962e+00 9.295602735664314764e+01 -9.847367701487662998e+03 -5.539449853738289676e+03 -1.840432220895821956e+03 1.539849153496936367e+02 1.144533427138514162e+04 -5.569554118657979183e+06 -4.534120504098585513e+01
1.095319578756202716e+01 7.313828253145192093e+01 3.478883310134666118e+01 6.102716349800429185e+01 -9.668966473302178201e+03 -5.542114714694562281e+03 -1.831564777589525420e+03 1.207371089883805837e+02 1.130940090829509245e+04 -5.536403606296940707e+06 -4.534120504098585513e+01
1.098820350122405998e+01 7.715583387024680917e+01 3.119812721338171002e+01 1.961572561446491392e+01 -1.022603963909596496e+04 -5.618543408837976131e+03 -1.926230381595950121e+03 1.861858513935509620e+02 1.180086113853691859e+04 -5.475882722021981142e+06 -4.534120504098585513e+01
2.544892184904917753e-01 7.617957349102695730e+01 1.520628918056046608e+01 7.562723617732586945e+01 -9.770592868732961506e+03 -5.483861210609253249e+03 -1.832885688377029510e+03 1.613285604013991019e+02 1.136201938945093571e+04 -5.475342162877823226e+06 -4.534120504098585513e+01
2.289869709932359498e+00 7.138334264141919050e+01 2.913066624439196772e+01 5.937300071389120149e+01 -1.056321438041539477e+04 -5.852932481538518914e+03 -1.922851935606882762e+03 1.711572049156933133e+02 1.214098294342162262e+04 -5.399719507227814756e+06 -4.534120504098585513e+01
8.592765583519808459e+00 8.496157924189191135e+01 3.144252103617782979e+01 9.887883024065622806e+01 -1.006018934542069110e+04 -5.552201521733529262e+03 -1.763186392877835942e+03 1.718829859537688094e+02 1.164360162670261889e+04 -5.390767135991733521e+06 -4.534120504098585513e+01
8.359572832364787764e-01 6.719884144117172298e+01 3.487234150605570449e+01 8.451137130340410408e+01 -9.773910862924785761e+03 -5.451951904372322133e+03 -1.787923168930316251e+03 1.671485185362000720e+02 1.135946297634216171e+04 -5.379410632184692658e+06 -4.534120504098585513e+01
8.409580395969769029e+00 8.955903784328887696e+01 3.885076050843655082e+01 1.453351879083086473e+01 -1.013079618119616498e+04 -5.712665778788375064e+03 -1.735415046402926237e+03 1.260814208522371871e+02 1.176378257264950662e+04 -5.336280501039419323e+06 -4.534120504098585513e+01
1.619635348629462568e+00 7.832473792889032893e+01 1.513201583374007697e+01 5.499354209734006105e+01 -9.875344793504957124e+03 -5.615480240250697534e+03 -1.742040366998618310e+03 1.276266126874202627e+02 1.150001741630557080e+04 -5.312629254582945257e+06 -4.534120504098585513e+01
5.350267570625642399e+00 6.365166468087665663e+01 2.484863212539621102e+01 7.970008470176638582e+01 -1.013843812826749672e+04 -5.621941996598198784e+03 -1.949728754850425275e+03 1.801820875168828309e+02 1.171505575199294981e+04 -5.251228505152275786e+06 -4.534120504098585513e+01
5.418333000497983498e+00 7.373190120002834647e+01 3.304066838329926981e+01 6.579048436799671151e+01 -9.940637386908736516e+03 -5.537902428880373918e+03 -1.835173885242366850e+03 1.642023605548602916e+02 1.153114540604394460e+04 -5.246257584310541861e+06 -4.534120504098585513e+01
7.079860274497418615e+00 7.336969181995907263e+01 4.582794690869161691e+00 8.640602534122696454e+01 -1.030923560991443446e+04 -5.823287220525709017e+03 -1.783100945196923021e+03 1.259072289467122658e+02 1.193508789142608839e+04 -5.196197913568312302e+06 -4.534120504098585513e+01
7.484144016342291650e+00 7.889154400202534134e+01 4.889138339495255003e+00 7.462094926085103275e+00 -1.010777296849948470e+04 -5.733686844658213886e+03 -1.794570697478744933e+03 1.255879925682203293e+02 1.173608205874307350e+04 -5.182272172423405573e+06 -4.534120504098585513e+01
7.888801174787904991e+00 7.668527283706025344e+01 5.105027965980593940e+00 9.897971508204433633e+01 -9.612219211818704935e+03 -5.439451955461731814e+03 -1.760329207589081989e+03 1.465648950677412472e+02 1.121554762718541679e+04 -5.173369280617902987e+06 -4.534120504098585513e+01
6.910694612705496453e+00 7.059018653472898563e+01 9.224008125314805184e+00 5.224341703500152789e+01 -1.030523684181270073e+04 -5.786211914966745098e+03 -1.882380671095537991e+03 1.489795152098431004e+02 1.190696035025263518e+04 -4.896567368466575630e+06 -4.534120504098585513e+01
4.628136799146984615e+00 7.188121531657645846e+01 2.534159863456710582e+01 4.199927239819188252e+00 -1.013615361607144041e+04 -5.684035738734110964e+03 -1.941768135445006010e+03 1.600171044782375986e+02 1.173134205972659765e+04 -4.894143124319816008e+06 -4.534120504098585513e+01
1.405177942729598861e+01 7.857321771464404492e+01 3.803483288679089469e+01 1.470628743272006389e+01 -1.011898534644275969e+04 -5.652638205284342803e+03 -1.883196779595535418e+03 1.528675822596506748e+02 1.173251471220839085e+04 -4.841742919364819303e+06 -4.534120504098585513e+01
6.845017923108374980e+00 6.739682202765877150e+01 1.263631649987177497e+01 6.763092708825350030e+01 -9.758457040247983969e+03 -5.419764015167882462e+03 -1.931688944328255502e+03 1.870857562404868872e+02 1.132340949240414557e+04 -4.792312259706009179e+06 -4.534120504098585513e+01
1.971030467868924996e+00 6.811113095709458776e+01 1.289555839295918815e+01 9.267065303015952793e+01 -9.580777529953540579e+03 -5.479819686548422396e+03 -1.791382714623870925e+03 1.278905579544459812e+02 1.120682791656296649e+04 -4.748564114308490418e+06 -4.534120504098585513e+01
3.835107921765166239e-01 7.475032943026913301e+01 3.510927102085293683e+01 5.865208510286723076e+00 -1.050849299261606939e+04 -5.884013955158626231e+03 -1.823606512611919698e+03 1.453731595119920996e+02 1.211040943423483077e+04 -4.723906983693853952e+06 -4.534120504098585513e+01
2.119343988846389970e-01 6.770448417154767640e+01 3.684712835451821888e+01 1.177513517345899174e+01 -1.053109208156590830e+04 -5.787817351595163018e+03 -1.908990898732183950e+03 1.853331576532902716e+02 1.209607960554917736e+04 -4.603127157921951264e+06 -4.534120504098585513e+01
5.888645211455954126e-02 7.831587803757034294e+01 8.322626521059161675e+00 1.157786036005627928e+01 -9.953867716421051227e+03 -5.598014628439286753e+03 -1.869931509613982371e+03 1.518221703355611680e+02 1.155538949857093030e+04 -4.599181287760762498e+06 -4.534120504098585513e+01
6.364164248383850975e+00 6.520558886101203200e+01 2.823035524598132895e+01 6.844153568864467729e+01 -1.009992954170997473e+04 -5.728623738473428602e+03 -1.822448103842138607e+03 1.334170957603890315e+02 1.171792860672065217e+04 -4.597952334544489160e+06 -4.534120504098585513e+01
4.586038577996292886e+00 8.404219012602126782e+01 4.091287981611269942e+00 3.052005960544875407e+01 -9.749240112410729125e+03 -5.512909742191200166e+03 -1.828686633050659566e+03 1.453060471188758527e+02 1.135681341313442317e+04 -4.370665325668267906e+06 -4.534120504098585513e+01
2.233763309952876974e-01 7.207875653580640574e+01 3.749563309634253727e+01 9.697697599598387797e+01 -9.471690872559172931e+03 -5.413172639559868003e+03 -1.752849266250976825e+03 1.293753986802329337e+02 1.109377418800661144e+04 -4.370617257856640965e+06 -4.534120504098585513e+01
1.381877175518698664e+01 7.818639348489649876e+01 3.889196154545770412e+01 7.850156027631113531e+00 -1.017570019646641595e+04 -5.642608024964156357e+03 -1.883677330858919731e+03 1.636817624389749426e+02 1.177867693699633855e+04 -4.355454780975128524e+06 -4.534120504098585513e+01
6.740743373125486215e+00 6.961555650418435448e+01 1.672611374747510737e+01 4.777031188271358531e+00 -9.788889370131266332e+03 -5.547591133784815611e+03 -1.888044765661142947e+03 1.464351082878123691e+02 1.139685602179863236e+04 -4.350488434722668491e+06 -4.534120504098585513e+01
1.005665214491420123e+01 8.749324842644922740e+01 2.259955926572027352e+01 2.515668387358828539e+01 -1.045111043596535637e+04 -5.872406918942422635e+03 -1.701704147650792265e+03 1.231473293566199345e+02 1.208293635322815680e+04 -4.310184968504465185e+06 -4.534120504098585513e+01
6.896786039296068260e+00 6.340236077455951857e+01 2.615291447608544573e+01 1.022641442862900796e+01 -9.657337119408899525e+03 -5.416126904425889734e+03 -1.814043136776586607e+03 1.617106774354715242e+02 1.125144676376430107e+04 -4.182264567842947319e+06 -4.534120504098585513e+01
6.274009581284313297e-01 7.879633682164073605e+01 1.974734100728630892e+01 9.026894530868180766e+01 -1.015758198771792740e+04 -5.615529616159424222e+03 -1.846382435679151058e+03 1.775617217021410283e+02 1.173144302020720352e+04 -4.152973828509035055e+06 -4.534120504098585513e+01
3.235013486989501530e+00 7.188840947951929650e+01 2.569411974485367622e+01 5.778656966680477325e+01 -9.971863374597980510e+03 -5.527209848775588398e+03 -1.937640274717357215e+03 1.811108202763034001e+02 1.154739527413935684e+04 -4.124436512006091420e+06 -4.534120504098585513e+01
1.290403434866238541e+00 8.436374873069759417e+01 4.551873274795633861e+00 7.790733428700571039e+01 -1.040350639400993168e+04 -5.843161233416662071e+03 -1.826117655792357255e+03 1.404716805340553378e+02 1.201095761211330500e+04 -4.118378071288995910e+06 -4.534120504098585513e+01
1.591528645731508318e+00 8.878832238712406877e+01 1.363642282505613368e+00 1.198682791359882316e+01 -1.063079262171747905e+04 -5.851222646550492755e+03 -1.916200852229566635e+03 1.813251856872926737e+02 1.219732338666342184e+04 -3.990099481823683716e+06 -4.534120504098585513e+01
1.223389716499673696e+01 8.823552995874185001e+01 3.769793036419051901e+01 9.215976398742520814e+01 -1.024188731075978831e+04 -5.665753311024623144e+03 -1.768140343462276405e+03 1.586734422227423522e+02 1.184328924265908609e+04 -3.986192066699852236e+06 -4.534120504098585513e+01
1.685398817508361624e+00 6.463182159295836016e+01 2.494690725175778567e+01 7.829163377759603293e+01 -9.906851117440286544e+03 -5.530828068523664115e+03 -1.866452074104585563e+03 1.712903429770271089e+02 1.148701108614616896e+04 -3.985231388708557468e+06 -4.534120504098585513e+01
2.250393858653768397e+00 6.004609629184935216e+01 3.168460223218764327e+01 8.969130750007164465e+01 -1.009897861942921554e+04 -5.719997349344806025e+03 -1.840427889341622631e+03 1.383902708173868916e+02 1.171088727026720335e+04 -3.982511357784247492e+06 -4.534120504098585513e+01
9.178921528914946393e+00 7.374334824461568871e+01 1.445757800057270837e+00 4.930250153259465407e+01 -1.045475141359706322e+04 -5.866313221736767446e+03 -1.807518958266201025e+03 1.379366455067047355e+02 1.206846559220972267e+04 -3.959170866441375576e+06 -4.534120504098585513e+01
2.714155544871872827e+00 8.494393883606197448e+01 1.070184534664225673e+01 3.570478554399797133e+01 -9.755221426929792869e+03 -5.547731259962613876e+03 -1.750993780836190126e+03 1.273569386585358956e+02 1.138119319894110595e+04 -3.884816402819875162e+06 -4.534120504098585513e+01
3.278476697143235086e+00 8.386274567102387323e+01 1.070145598733847336e+01 1.036158016976259333e+01 -1.012527522497135942e+04 -5.686451796058237960e+03 -1.816431995233795988e+03 1.436480114321455801e+02 1.173502189088028899e+04 -3.875177375954538118e+06 -4.534120504098585513e+01
1.515365577777108719e+01 8.335881309767738401e+01 3.440075473460788658e+01 3.474629820821286330e+01 -1.033226665841764589e+04 -5.687539796641700377e+03 -1.838819172892047845e+03 1.698465573351358842e+02 1.192448025117112593e+04 -3.825969705505481455e+06 -4.534120504098585513e+01
1.044452898000547769e+01 8.895907581681234433e+01 3.136389651864987016e+01 4.760672547598220916e+01 -1.016121110611398944e+04 -5.643859319554417198e+03 -1.745458167617013714e+03 1.561877731434384771e+02 1.175923040232094354e+04 -3.816472102176825050e+06 -4.534120504098585513e+01
9.782348426597383906e+00 7.341285141001712589e+01 1.412860744011049441e+00 2.166904563409015694e+01 -1.001504711455938013e+04 -5.647018045349007480e+03 -1.826863237703121058e+03 1.418901290081973627e+02 1.162625633721754275e+04 -3.748788796253548935e+06 -4.534120504098585513e+01
4.341262469703445426e+00 6.400440935796915198e+01 1.637283573298761041e+01 4.293383834176409408e+01 -1.012279912604616584e+04 -5.697682542745059436e+03 -1.824511453150325906e+03 1.422749553864126142e+02 1.173481777179817072e+04 -3.727921421841903124e+06 -4.534120504098585513e+01
1.336321005291437825e+00 6.084046332717550598e+01 2.713448714098879222e+01 5.179383711176869554e+01 -9.897004692016771514e+03 -5.641906026702357849e+03 -1.757463600811168362e+03 1.264716686458500448e+02 1.151906509129066762e+04 -3.722628441056147683e+06 -4.534120504098585513e+01
6.504426278232227077e+00 6.676167693232149247e+01 1.891263072303955539e+01 6.012245481582665718e+01 -1.032678851474971634e+04 -5.835101175157591570e+03 -1.830146421140552548e+03 1.302518930166619668e+02 1.195126209043693052e+04 -3.721261660758803599e+06 -4.534120504098585513e+01
1.473870234617308483e+00 6.578217629585756754e+01 5.236079667908464685e+00 3.520651336049309776e+01 -1.019920218549570200e+04 -5.636790601556450383e+03 -1.921241419199041729e+03 1.821209279988848095e+02 1.177052795892328322e+04 -3.637777774595573079e+06 -4.534120504098585513e+01
