# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
1.054324406261093650e+01 6.373112132125293527e+01 1.160969097225211044e+01 6.862283431768429409e+01 -1.060278565611945487e+04 -5.856005728539576921e+03 -1.911481239096454374e+03 1.539520887934646396e+02 1.188086776083877703e+04 -4.185700039360369873e+10 -4.534120504098585513e+01
1.354515628975708452e+01 8.790353955908264538e+01 2.064161856293569031e+01 7.684544964083059426e+01 -1.009421092416324063e+04 -5.457951606130735854e+03 -1.863401558202034039e+03 1.476726910674930195e+02 1.142120849976952741e+04 -4.099472443892473602e+10 -4.534120504098585513e+01
1.638300620778511885e+01 8.689159312462714979e+01 1.295049251314435068e+01 9.962483367647234900e+01 -1.066543597923845482e+04 -5.637270598099907147e+03 -1.936254391541058567e+03 1.449925513614969930e+02 1.203397536887558635e+04 -3.856158824062760162e+10 -4.534120504098585513e+01
7.137657744766459089e+00 6.348593118534686397e+01 1.192027764867437156e+01 3.794577061910426607e+01 -9.511686205666706883e+03 -5.447582549278856277e+03 -1.756493168102777645e+03 1.719413655695279886e+02 1.137955260859153532e+04 -3.849731978602146912e+10 -4.534120504098585513e+01
1.495378204379767340e+01 7.112395622563832376e+01 2.168029681395094599e+01 4.114628763287529800e+00 -9.594280309595947983e+03 -5.599578027823137745e+03 -1.797260848959689383e+03 1.529507752172135042e+02 1.146922834514081296e+04 -3.702897315611809540e+10 -4.534120504098585513e+01
9.852918840695716440e+00 6.545599518820375806e+01 4.457754165020987536e+00 6.531063027795838138e+01 -9.854269847729632602e+03 -5.493399888225703762e+03 -1.837562632797693368e+03 1.778511951965338937e+02 1.111003446364343836e+04 -3.660091468419017029e+10 -4.534120504098585513e+01
9.920969008663336197e+00 7.866890154475308350e+01 3.448945045316279590e+01 2.502720730948779781e-01 -1.013046014081787143e+04 -5.417688208928823769e+03 -1.750787539053384535e+03 1.716905987240810134e+02 1.205146460566384667e+04 -3.473149946219755554e+10 -4.534120504098585513e+01
7.839983861321327296e+00 7.470303812817644484e+01 3.010126059825262601e+01 8.865506806501421977e+00 -9.876424654285388897e+03 -5.817779256482105666e+03 -1.794161115447619295e+03 1.375441361556295590e+02 1.174410305277089719e+04 -3.433655147743587494e+10 -4.534120504098585513e+01
6.772394815478963714e+00 7.478318381286455008e+01 3.989756981628887900e+01 3.961553464715338180e+01 -9.489030015844020454e+03 -5.792661126371489445e+03 -1.783346922118307702e+03 1.326336779087049251e+02 1.132373838474716285e+04 -3.384897900196802139e+10 -4.534120504098585513e+01
1.431049247486961917e+01 8.517610695025592804e+01 2.220136305678144595e+01 6.008264832336622163e+01 -9.648854497704851383e+03 -5.832430898890645040e+03 -1.764684195004775802e+03 1.649618219962978571e+02 1.142650138107066596e+04 -3.356604978355075836e+10 -4.534120504098585513e+01
4.589038581289473839e+00 6.224093519820417697e+01 2.976003079987206945e+01 4.024602575990574849e+01 -9.350791910097948858e+03 -5.784980934129712296e+03 -1.853764217661492921e+03 1.258866661914956637e+02 1.117922714669333254e+04 -3.179189147481126022e+10 -4.534120504098585513e+01
8.939668293745308247e+00 7.573331507293687537e+01 2.864225810147195261e+01 4.073166159562261157e+01 -9.290433844171921010e+03 -5.688968073714306229e+03 -1.752390685186839619e+03 1.367629995782305059e+02 1.110081316334337134e+04 -3.039122926596019363e+10 -4.534120504098585513e+01
1.380377291399373441e+01 7.048543789991646236e+01 2.017451005530749342e+01 9.665029644319022850e+01 -1.069184975580018909e+04 -5.489917529815807939e+03 -1.928494364975807457e+03 1.739629025616958415e+02 1.208830051116652976e+04 -3.017036649518951797e+10 -4.534120504098585513e+01
5.271412080778124398e+00 6.168859880936532392e+01 2.757339247063751841e+01 9.601126272323632804e+01 -1.067676965446914255e+04 -5.741649019465236051e+03 -1.914861065392141199e+03 1.881504279082510891e+02 1.198200281984749745e+04 -2.965869417803329086e+10 -4.534120504098585513e+01
2.572026004054321913e+00 6.519048962370582956e+01 3.662622200141851181e+01 2.933451636051039912e+01 -9.731447654088320633e+03 -5.565494811782615216e+03 -1.906985679409411659e+03 1.363727099996076504e+02 1.107367326938977567e+04 -2.850357022220534897e+10 -4.534120504098585513e+01
5.874421292257494542e+00 8.628368138162835521e+01 1.008324297942136738e+01 2.747485641392099609e+01 -9.973485789385700627e+03 -5.559384506682632491e+03 -1.710236905116837534e+03 1.270504997166005978e+02 1.135605406588431288e+04 -2.554170181535461807e+10 -4.534120504098585513e+01
3.042123719921046909e+00 8.306311995576038498e+01 1.181038040835747260e+01 1.107940910257670275e+01 -1.004910633641475943e+04 -5.688613693539054111e+03 -1.932486282378222768e+03 1.416863122447032026e+02 1.192066162621892545e+04 -2.487785471137299347e+10 -4.534120504098585513e+01
9.345997912497590931e+00 6.427474577983127801e+01 3.439896702964307451e+01 3.394875518764492028e+01 -9.990160122670014971e+03 -5.710399308310900778e+03 -1.747542860080935725e+03 1.784273872499270510e+02 1.176724490412708838e+04 -2.329692396450760269e+10 -4.534120504098585513e+01
1.727527414817294726e+01 6.347166827895343033e+01 2.181817154361667477e+01 3.581831121440932719e+01 -9.753474811263702577e+03 -5.772749424582499159e+03 -1.740190644381072161e+03 1.235106549487124994e+02 1.155887188989033893e+04 -1.799602851396965408e+10 -4.534120504098585513e+01
1.672824555510785416e+01 7.854183939274412296e+01 3.439260583296432827e+01 5.860928843908244090e+00 -9.664622646657349833e+03 -5.768272217959080081e+03 -1.937962041960196075e+03 1.258697859730590238e+02 1.104667409844872600e+04 -1.773396061303652191e+10 -4.534120504098585513e+01
