# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
5.861249729303292383e-02 5.578179433133346521e+00 1.230073452236468690e+01 2.609168915454745729e+03 -4.125066910460511281e+03 8.499241635656040671e+03 -8.838859428550000302e+03 4.508328517361419472e+03 -9.026085384348684784e+02 -2.626465272395135457e+02 -3.959344711998390665e+01
3.167843359254392949e-02 5.877645472004127569e+00 1.234760429668574311e+01 2.640320903417209593e+03 -4.281108516442649488e+03 8.808648859003138568e+03 -9.142813802638023844e+03 4.656334247296057583e+03 -9.311782260060344925e+02 -2.600232473564589668e+02 -3.959344711998390665e+01
5.887165666206254505e-02 6.665458245256794534e+00 1.258472662629671035e+01 2.637711110119479144e+03 -4.256053437976691384e+03 8.727208089103240127e+03 -9.023430951816850211e+03 4.575218123374915194e+03 -9.104190404341878775e+02 -2.549693342920544126e+02 -3.959344711998390665e+01
7.135188670933617638e-02 5.371590665298677791e+00 1.219243420524166233e+01 2.633808628441911878e+03 -4.241721961051652215e+03 8.714682807106373730e+03 -9.032544704887783155e+03 4.592778847843985204e+03 -9.167837810423653764e+02 -2.547683663775466130e+02 -3.959344711998390665e+01
4.691369214951490035e-02 5.751798473067387896e+00 1.235316961189559493e+01 2.644479621123213292e+03 -4.301555385645213391e+03 8.847277193266163522e+03 -9.177947240232409968e+03 4.671833894390677415e+03 -9.338544276611773967e+02 -2.540896352331672858e+02 -3.959344711998390665e+01
7.536789001106228292e-02 6.046518727086861666e+00 1.230295925668660573e+01 2.602211367333599810e+03 -4.069413426757304478e+03 8.342026764736323457e+03 -8.633078795684235956e+03 4.380686512482396211e+03 -8.722032007197755092e+02 -2.509822701744057554e+02 -3.959344711998390665e+01
5.501970659076410586e-02 5.535331780702216875e+00 1.217079875840782321e+01 2.611731729753981199e+03 -4.121288281339696368e+03 8.456000446075691798e+03 -8.759534589580340253e+03 4.451418068859828054e+03 -8.881023481045949666e+02 -2.492694242341206916e+02 -3.959344711998390665e+01
3.788997460817206814e-02 7.791873668368758388e+00 1.301205128739555938e+01 2.611597748319913535e+03 -4.123772613674857894e+03 8.464989306903753459e+03 -8.769456168733884624e+03 4.455065323278149663e+03 -8.882029601357279489e+02 -2.449553761536221543e+02 -3.959344711998390665e+01
4.746451770751389243e-02 6.308451699570587934e+00 1.236913341626718221e+01 2.591834462145286579e+03 -4.026551452032481393e+03 8.278538659088137138e+03 -8.594913951568278208e+03 4.375079161366731569e+03 -8.737983148741221839e+02 -2.445663892620219713e+02 -3.959344711998390665e+01
4.174974680086821627e-02 5.111288587012918327e+00 1.206903731760221277e+01 2.650741515102117773e+03 -4.326937700843974199e+03 8.883171330769268025e+03 -9.196383792089292911e+03 4.671302188493723406e+03 -9.316823056539737991e+02 -2.427459293694460030e+02 -3.959344711998390665e+01
3.858153237902015725e-02 5.533180422615497029e+00 1.211831804370640242e+01 2.647169202497311289e+03 -4.319395336391404271e+03 8.889765601026037984e+03 -9.224080394149761560e+03 4.694648802007205632e+03 -9.379045362203906961e+02 -2.418515598174981847e+02 -3.959344711998390665e+01
8.035929876803411809e-02 5.636178945441198351e+00 1.223230436560203316e+01 2.600471877006366867e+03 -4.061972325417872526e+03 8.328409354572624579e+03 -8.619143301614914890e+03 4.372637959715952093e+03 -8.701990511622097983e+02 -2.399035177715616101e+02 -3.959344711998390665e+01
4.206498282115316706e-02 6.792328896582993991e+00 1.269482251966633690e+01 2.658503940197775137e+03 -4.369797413599202628e+03 8.974950499741267777e+03 -9.291414061870624209e+03 4.718741579010655187e+03 -9.407786407501157555e+02 -2.396320883160875042e+02 -3.959344711998390665e+01
6.144846526986062762e-02 5.265644246509563864e+00 1.221506920898169035e+01 2.639974290800854760e+03 -4.274998383633953381e+03 8.786312898773303459e+03 -9.109364842622784636e+03 4.633822599089118739e+03 -9.255258599654346199e+02 -2.354678131744973371e+02 -3.959344711998390665e+01
4.622196410716608583e-02 6.964323040291568567e+00 1.271695400407952548e+01 2.626029731130962318e+03 -4.196816209211840032e+03 8.613465581166057746e+03 -8.921254188788778265e+03 4.533097637538356139e+03 -9.042958664910470361e+02 -2.351265460954598439e+02 -3.959344711998390665e+01
7.036539966670386781e-02 5.538036360117536638e+00 1.229451460965444909e+01 2.622499684344665638e+03 -4.187440621975897557e+03 8.610549613946972386e+03 -8.932337933840886762e+03 4.544395463140158427e+03 -9.074463443638112494e+02 -2.331978093494718962e+02 -3.959344711998390665e+01
5.525072088819461130e-02 5.564457316697416722e+00 1.205765419872450828e+01 2.615171592638477250e+03 -4.150788099545876321e+03 8.540162311488398700e+03 -8.867978711824713173e+03 4.516715031034198546e+03 -9.030639681517362760e+02 -2.325274490968148200e+02 -3.959344711998390665e+01
5.461787289985860910e-02 7.185701495557071716e+00 1.271358741958935390e+01 2.624964895618056289e+03 -4.187501432161599041e+03 8.584284960312845215e+03 -8.878712432117514254e+03 4.503732723176016407e+03 -8.965626374429490397e+02 -2.315729008084875034e+02 -3.959344711998390665e+01
5.293911284007751100e-02 7.025738787133807506e+00 1.282244881263336111e+01 2.632894844262277729e+03 -4.244270970488085368e+03 8.734447595231633386e+03 -9.066424898819808732e+03 4.616164014243581732e+03 -9.226050784136308494e+02 -2.275349691698940831e+02 -3.959344711998390665e+01
5.538166853430859238e-02 5.842570895360154282e+00 1.235697717598488232e+01 2.641964075946116282e+03 -4.293448370231629269e+03 8.840061400585451338e+03 -9.178550197645754452e+03 4.674797567795344548e+03 -9.346430507598269060e+02 -2.266444110543066870e+02 -3.959344711998390665e+01
4.955891095645449662e-02 7.682927184841553014e+00 1.283489241482505250e+01 2.633655255000872330e+03 -4.236494314283339008e+03 8.693532504427545064e+03 -8.999059051745836769e+03 4.569291915361204701e+03 -9.107011470416762222e+02 -2.263464516640715374e+02 -3.959344711998390665e+01
5.426314543826558923e-02 5.342432493403031835e+00 1.218780001234766708e+01 2.624824304954488980e+03 -4.185313797521097513e+03 8.577154824839471985e+03 -8.869713902018014778e+03 4.499163485045239213e+03 -8.958855266795389980e+02 -2.246779621595490823e+02 -3.959344711998390665e+01
4.358142567726298877e-02 6.056693477026621864e+00 1.245678232114950212e+01 2.643408259812802953e+03 -4.302110415746164108e+03 8.861876197920448249e+03 -9.207161993730433096e+03 4.693958949386263157e+03 -9.397667491644881466e+02 -2.243894494696439494e+02 -3.959344711998390665e+01
4.443869806406811063e-02 6.364622796276275807e+00 1.250490938540115415e+01 2.592258489929433836e+03 -4.031796554835572351e+03 8.295987646841360402e+03 -8.620335436296700209e+03 4.392384479364660365e+03 -8.782868124457598924e+02 -2.242800354485745515e+02 -3.959344711998390665e+01
4.617055142627003728e-02 7.487831350836805733e+00 1.291414001672448642e+01 2.645309214561145836e+03 -4.316134605199644284e+03 8.896438677100373752e+03 -9.244653426689479602e+03 4.712092598878230092e+03 -9.428494146157015621e+02 -2.214966578081892692e+02 -3.959344711998390665e+01
5.321934478936606733e-02 5.875359441625726653e+00 1.244600243924129579e+01 2.603269069384672093e+03 -4.083733141268659438e+03 8.390422537717740852e+03 -8.702240213279605086e+03 4.425770029247570164e+03 -8.832833599899688579e+02 -2.211681226038677721e+02 -3.959344711998390665e+01
3.628419940083318224e-02 5.395618955086254331e+00 1.230349617351405200e+01 2.664916626674556483e+03 -4.407954581231885641e+03 9.064355863544151362e+03 -9.394645916620627759e+03 4.777596517239725472e+03 -9.540480876560011438e+02 -2.207836406956401731e+02 -3.959344711998390665e+01
3.993116767282611085e-02 6.477577488847232168e+00 1.250968974901347330e+01 2.639541184335041180e+03 -4.286291691777444612e+03 8.836672334169386886e+03 -9.186654662573602764e+03 4.684696665557459710e+03 -9.377761657355438274e+02 -2.196612550488907516e+02 -3.959344711998390665e+01
3.362229477706112774e-02 5.847729027821735315e+00 1.228451603018197247e+01 2.621753835796388557e+03 -4.179700318793249608e+03 8.589706046494968177e+03 -8.909330036924169690e+03 4.533475876066248929e+03 -9.056835327990571614e+02 -2.195430156260500780e+02 -3.959344711998390665e+01
7.524269570796200679e-02 5.841757222297975005e+00 1.238284451376622641e+01 2.614254531568574748e+03 -4.136081880378787901e+03 8.485883896874320271e+03 -8.784477097244689503e+03 4.458507418181869980e+03 -8.878598808685341055e+02 -2.188019650821489677e+02 -3.959344711998390665e+01
5.390381194847653629e-02 6.960843697281800857e+00 1.271050650565926787e+01 2.590046005613733996e+03 -4.022704011075444669e+03 8.282444476030234000e+03 -8.611441612058102692e+03 4.389950810474143509e+03 -8.781087233073538982e+02 -2.172408238850487976e+02 -3.959344711998390665e+01
7.170586873409409701e-02 6.996123724234477592e+00 1.268956329970717611e+01 2.642742994856369023e+03 -4.291453517373935028e+03 8.821940643574655041e+03 -9.144640755104130221e+03 4.649571368328454810e+03 -9.279608204599210239e+02 -2.164582554321225416e+02 -3.959344711998390665e+01
6.941335996216128901e-02 5.532956959264824448e+00 1.219729811213284698e+01 2.645451602849626852e+03 -4.310947385848444355e+03 8.875892664153068836e+03 -9.216326663169360472e+03 4.695477985057303158e+03 -9.393359885509079277e+02 -2.160699459190179823e+02 -3.959344711998390665e+01
4.898815634456260559e-02 7.324122611867666777e+00 1.273388510052660294e+01 2.628682458235547074e+03 -4.224369986245216751e+03 8.697344634735150976e+03 -9.032537776354558446e+03 4.601178397726189360e+03 -9.200852621163476215e+02 -2.160345313777735043e+02 -3.959344711998390665e+01
4.634497372296990381e-02 5.368627942365775674e+00 1.211625763482936513e+01 2.625589133990650225e+03 -4.205590977443594056e+03 8.654362591326771508e+03 -8.985908316467075565e+03 4.576969951472088724e+03 -9.152177691455801778e+02 -2.142148409712111174e+02 -3.959344711998390665e+01
5.229638786032322212e-02 5.674580747029410510e+00 1.219512942581251203e+01 2.623202096361933854e+03 -4.191522646223493211e+03 8.619060327350982334e+03 -8.940410805614610581e+03 4.547843900316013787e+03 -9.079582505398972216e+02 -2.113502124411042473e+02 -3.959344711998390665e+01
4.788864573863006735e-02 5.597219233979029873e+00 1.232395431922773454e+01 2.651890216796955428e+03 -4.327613054543027829e+03 8.872144103381839159e+03 -9.170654220340551547e+03 4.650044723166593030e+03 -9.255934559335076983e+02 -2.113052599569807626e+02 -3.959344711998390665e+01
6.562012957309430738e-02 5.272206712079857027e+00 1.211679822851440314e+01 2.632476541612949859e+03 -4.231386515327500092e+03 8.681025676758679765e+03 -8.980051323128731383e+03 4.554484875973777889e+03 -9.063222248391485891e+02 -2.100709807932846331e+02 -3.959344711998390665e+01
5.739413608675459494e-02 5.340505430935573727e+00 1.218241454297270288e+01 2.624331824160966789e+03 -4.201591655599464502e+03 8.652179177525562409e+03 -8.990822448104845535e+03 4.583713952851724571e+03 -9.175850108699829661e+02 -2.061656358143108605e+02 -3.959344711998390665e+01
4.428220347612181473e-02 7.431159821705001001e+00 1.275987024271125314e+01 2.642922242355140042e+03 -4.290910755857110416e+03 8.818783671484998195e+03 -9.140717493522724908e+03 4.648197596544487169e+03 -9.280528653361104716e+02 -2.059406471340342932e+02 -3.959344711998390665e+01
5.966811881259329042e-02 5.652187166537587792e+00 1.229748038203772253e+01 2.620198536501844956e+03 -4.180268760910137644e+03 8.604945244350878056e+03 -8.934705643171722841e+03 4.548747475355948154e+03 -9.087054966971188605e+02 -2.051864911623405021e+02 -3.959344711998390665e+01
3.930866805340327286e-02 6.564761232646746159e+00 1.252742214090370076e+01 2.650136633433804036e+03 -4.337235966920060491e+03 8.932793560100075410e+03 -9.275583990080733201e+03 4.725012440093426449e+03 -9.449344106051644303e+02 -2.050613083061631983e+02 -3.959344711998390665e+01
5.371592564657505509e-02 6.426005571708608421e+00 1.252873382173786077e+01 2.646985251094531577e+03 -4.321612459260915784e+03 8.901475484088452504e+03 -9.244280227945329898e+03 4.709621602503787472e+03 -9.419803596306122699e+02 -2.043782221032553821e+02 -3.959344711998390665e+01
5.370257611875958043e-02 6.055959807347624846e+00 1.237249180533288140e+01 2.657790637223184603e+03 -4.369409019029407318e+03 8.983281394667328641e+03 -9.311407757694654720e+03 4.735680116717603596e+03 -9.457369963565340640e+02 -2.038105220666962794e+02 -3.959344711998390665e+01
5.219514681558064945e-02 6.009473898921679158e+00 1.235643676264872859e+01 2.646997110530954615e+03 -4.327891968503344287e+03 8.928872168328203770e+03 -9.288498472369255978e+03 4.740844557841762253e+03 -9.501309361054371720e+02 -2.033729831470415661e+02 -3.959344711998390665e+01
5.579233172265275070e-02 7.704708028018121269e+00 1.294350860386235347e+01 2.602920622954517512e+03 -4.087771285847637955e+03 8.411686847703216699e+03 -8.738143525555300585e+03 4.451567876824294217e+03 -8.900430617161365490e+02 -1.978362096629676330e+02 -3.959344711998390665e+01
5.995162751330244261e-02 5.636422237395730228e+00 1.214375241657365834e+01 2.637479307785375568e+03 -4.259329327250874485e+03 8.746672598958466551e+03 -9.059673181905651290e+03 4.603204818258603154e+03 -9.181424498414630762e+02 -1.964748236518550755e+02 -3.959344711998390665e+01
6.333490276058226232e-02 7.344224813123962470e+00 1.281707332624363715e+01 2.614559575808377303e+03 -4.154483658635490428e+03 8.562377095144152918e+03 -8.905404224456409793e+03 4.542651860562566071e+03 -9.095108713573057457e+02 -1.963222889752704248e+02 -3.959344711998390665e+01
6.608054976180061102e-02 5.785818941915411351e+00 1.225172147724480887e+01 2.656328520477289203e+03 -4.356185615826222602e+03 8.942017207270284416e+03 -9.252564605764608132e+03 4.696327875508622128e+03 -9.357190691175810571e+02 -1.930841417670471856e+02 -3.959344711998390665e+01
7.004807166848829592e-02 5.278601762459201652e+00 1.215701897711555191e+01 2.598121341689272867e+03 -4.042776266384095379e+03 8.274745701051180731e+03 -8.550620683400951748e+03 4.331545717205483925e+03 -8.608007969160069024e+02 -1.888464750468877753e+02 -3.959344711998390665e+01
5.587274012935525280e-02 4.742181430025601330e+00 1.186499979237901137e+01 2.643420398778686376e+03 -4.307354693930517897e+03 8.882999046108805487e+03 -9.238113547021435807e+03 4.713478793695740023e+03 -9.442325798306929983e+02 -1.859577553397430165e+02 -3.959344711998390665e+01
4.881523950112403448e-02 5.898452972007368622e+00 1.238970328650743369e+01 2.627592504509564606e+03 -4.221995316977740003e+03 8.699358949585886876e+03 -9.041449248967352105e+03 4.608786329033373477e+03 -9.220915138537786788e+02 -1.826639225387795307e+02 -3.959344711998390665e+01
6.570049006918489420e-02 6.058645168570758521e+00 1.230135628157422367e+01 2.583715358809015015e+03 -3.990444872916611985e+03 8.217665772468770228e+03 -8.547659706273640040e+03 4.359349985927408852e+03 -8.724251261119468381e+02 -1.825101890967709153e+02 -3.959344711998390665e+01
5.979613142479579119e-02 6.510651904834966253e+00 1.253304017572084739e+01 2.599178140940956382e+03 -4.065131502586415536e+03 8.356891793831944597e+03 -8.672323138346751875e+03 4.412675869207264441e+03 -8.810694547975779187e+02 -1.818044662584235880e+02 -3.959344711998390665e+01
7.291425819181476808e-02 5.561297093005243219e+00 1.226073514217458715e+01 2.621850492383327037e+03 -4.181782811084352034e+03 8.596282874555396120e+03 -8.917339368968936469e+03 4.537568831615736599e+03 -9.063654536367512264e+02 -1.817764171457001510e+02 -3.959344711998390665e+01
6.481372188809850221e-02 7.386738988657185701e+00 1.277768097226122102e+01 2.635708733531863345e+03 -4.257210619148378100e+03 8.757344463894038199e+03 -9.086005923523554884e+03 4.624235746968533931e+03 -9.238594583487298451e+02 -1.813326887338063784e+02 -3.959344711998390665e+01
4.849360163886590885e-02 6.595471699600691906e+00 1.245878507346774988e+01 2.617054015352839087e+03 -4.156321052825124752e+03 8.542656082885052456e+03 -8.861346787957074412e+03 4.508701838987090014e+03 -9.005136459627206023e+02 -1.808865043698467048e+02 -3.959344711998390665e+01
4.227965779988834827e-02 6.702856355677504929e+00 1.259512828974054521e+01 2.627374560746100087e+03 -4.204483231748017715e+03 8.630378799987280217e+03 -8.939503436342341956e+03 4.542876372826461193e+03 -9.064103954703516592e+02 -1.806501352425827065e+02 -3.959344711998390665e+01
7.276750703122249198e-02 6.394279268036253683e+00 1.240856923835731962e+01 2.646588415365814853e+03 -4.313468138377538708e+03 8.871493554431792290e+03 -9.199726199753575202e+03 4.679987577753808182e+03 -9.346585800345141024e+02 -1.803947100529667011e+02 -3.959344711998390665e+01
5.898173762227989364e-02 6.224646831912311384e+00 1.242785019636022525e+01 2.627422643740506373e+03 -4.198021785087247736e+03 8.600376469989581892e+03 -8.888614823508389236e+03 4.505191670111362328e+03 -8.961400378963221556e+02 -1.803517573655835520e+02 -3.959344711998390665e+01
6.257306405118438775e-02 7.719665762416019206e+00 1.300212051545747194e+01 2.620784060073398905e+03 -4.182756604007502574e+03 8.611940440229183878e+03 -8.947245262207652559e+03 4.559698369710689803e+03 -9.122057247385827168e+02 -1.799150016002773214e+02 -3.959344711998390665e+01
5.097894660791744276e-02 4.734470396636093703e+00 1.200688422079395679e+01 2.657315317290241182e+03 -4.360750451189586784e+03 8.948726648577081505e+03 -9.255543765317266661e+03 4.695612034351553120e+03 -9.351339884758486960e+02 -1.785868610580135396e+02 -3.959344711998390665e+01
4.891601644985071190e-02 5.324372613225069273e+00 1.217993794614356062e+01 2.648279920641652552e+03 -4.314038019760155294e+03 8.853392140659167126e+03 -9.159344730873486697e+03 4.647475740772609242e+03 -9.255528947422707233e+02 -1.776331911110323745e+02 -3.959344711998390665e+01
5.228606413921510487e-02 5.540202845105342000e+00 1.213238254448560127e+01 2.652876169821176518e+03 -4.353411704121103867e+03 8.971978950420134424e+03 -9.323720157067238688e+03 4.754596182133035654e+03 -9.521254006253503803e+02 -1.763684132272265686e+02 -3.959344711998390665e+01
7.078677881974750064e-02 6.876538009561654619e+00 1.269694092593159951e+01 2.614872273668119306e+03 -4.135370523660711115e+03 8.477654725854881690e+03 -8.771041841788692182e+03 4.450267781958805244e+03 -8.861586579486582878e+02 -1.752997648924498435e+02 -3.959344711998390665e+01
4.936810554570276316e-02 6.647965550503282195e+00 1.267438372878056718e+01 2.648516355633982130e+03 -4.324790369645579631e+03 8.896455254760121534e+03 -9.225577668899944911e+03 4.692519410049618273e+03 -9.369156733701137227e+02 -1.712942702052065727e+02 -3.959344711998390665e+01
4.877437564506190149e-02 5.055940039005320408e+00 1.195910544137860754e+01 2.585605155938250846e+03 -3.990561328931317348e+03 8.197375287819462756e+03 -8.505914706612411464e+03 4.327792972695635399e+03 -8.640769447510797363e+02 -1.710690167257142491e+02 -3.959344711998390665e+01
7.009502961459032622e-02 5.601928734729430204e+00 1.219935041622854399e+01 2.621650440080307817e+03 -4.175744190076375162e+03 8.572466516757265708e+03 -8.880386943203891860e+03 4.511988720555078544e+03 -8.997670881948019996e+02 -1.699268353235975724e+02 -3.959344711998390665e+01
6.657229925115433489e-02 6.752969071729542527e+00 1.262517652133901613e+01 2.624510672618108401e+03 -4.188813981817357671e+03 8.592483784508438475e+03 -8.890111432482028249e+03 4.509677635801613178e+03 -8.975341585125549955e+02 -1.683652740162716839e+02 -3.959344711998390665e+01
3.984204111313911778e-02 6.520235026258446531e+00 1.254863985776280444e+01 2.596264422900894260e+03 -4.036273147806520228e+03 8.268429376011028580e+03 -8.551912177469650487e+03 4.336310746843160814e+03 -8.625982805810673426e+02 -1.662459733125912749e+02 -3.959344711998390665e+01
5.440726862423195254e-02 6.156291807236727642e+00 1.246119372038833362e+01 2.649046121098578624e+03 -4.328335902303160765e+03 8.907484196656057975e+03 -9.243176110143434926e+03 4.706091507706745688e+03 -9.408794599680948068e+02 -1.659221055067700945e+02 -3.959344711998390665e+01
5.414204238107014899e-02 4.873829635285913398e+00 1.199796297415347546e+01 2.637772124452354092e+03 -4.272906227140904775e+03 8.801182710184983080e+03 -9.144004198128986900e+03 4.661214781322722956e+03 -9.330370388054025170e+02 -1.627399270074056119e+02 -3.959344711998390665e+01
7.764460174068558984e-02 5.612582878836399836e+00 1.223601633335801253e+01 2.608069003198906557e+03 -4.110135007341472374e+03 8.448733880692978346e+03 -8.766683724886885102e+03 4.461220307587290336e+03 -8.910001473563613672e+02 -1.623419878946151869e+02 -3.959344711998390665e+01
5.385655006336593359e-02 5.317952783846595644e+00 1.222414428301095946e+01 2.616130463275633701e+03 -4.141681718161155004e+03 8.489734752882335670e+03 -8.781620035068499419e+03 4.454241024527799709e+03 -8.865791511434243830e+02 -1.620235847867439531e+02 -3.959344711998390665e+01
5.346265261562869325e-02 5.806437022652739977e+00 1.232795909497295206e+01 2.606603833228016356e+03 -4.112901145993951104e+03 8.475401298345741452e+03 -8.814533444078022512e+03 4.495384076659050152e+03 -8.997441788910432479e+02 -1.616991048367338237e+02 -3.959344711998390665e+01
7.407699047967963857e-02 6.265968098725659630e+00 1.246107005549366775e+01 2.600087389668111882e+03 -4.059732738726142998e+03 8.323828670022738152e+03 -8.615000841052564283e+03 4.371000700152811078e+03 -8.699786829364209098e+02 -1.583743115047020638e+02 -3.959344711998390665e+01
6.357342677549530918e-02 6.733573018515677688e+00 1.269213374837714881e+01 2.616360210577032376e+03 -4.142191538376856442e+03 8.489012810362621167e+03 -8.778804554570804612e+03 4.451600999183927343e+03 -8.857556888915735271e+02 -1.578890215141192357e+02 -3.959344711998390665e+01
5.295000381067871409e-02 4.925897519405164182e+00 1.194211734335158859e+01 2.620358569287280716e+03 -4.164623553861660184e+03 8.540126160881642136e+03 -8.837669096899720898e+03 4.485702807580587432e+03 -8.936709901286629929e+02 -1.578013875833186432e+02 -3.959344711998390665e+01
5.231725320374373128e-02 5.674575646496784920e+00 1.219514236350772407e+01 2.623203586951162379e+03 -4.191521300557968971e+03 8.619061589328928676e+03 -8.940409575686646349e+03 4.547845144467679347e+03 -9.079569477774577990e+02 -1.573150361913113500e+02 -3.959344711998390665e+01
5.115161207659197490e-02 6.287939951164900343e+00 1.254769694130026814e+01 2.602019653303275845e+03 -4.083106416410639213e+03 8.401939761708614242e+03 -8.727776570224414172e+03 4.445985683909324507e+03 -8.888520133680162871e+02 -1.565413742144173170e+02 -3.959344711998390665e+01
4.393041487468711537e-02 5.860386676146069895e+00 1.239217412956089959e+01 2.645181632237698068e+03 -4.307506044767459571e+03 8.864365096338127842e+03 -9.200034898203140983e+03 4.685004227169695696e+03 -9.368088408883237435e+02 -1.558227216954466030e+02 -3.959344711998390665e+01
6.930151883421277470e-02 6.125721319980025115e+00 1.235207645869929394e+01 2.627717226554286754e+03 -4.220212334056021973e+03 8.689973092121879745e+03 -9.025709871952307367e+03 4.597845341372027178e+03 -9.193931483308267616e+02 -1.554229303396448358e+02 -3.959344711998390665e+01
5.823498487721247285e-02 6.639771753146089139e+00 1.260900346712360154e+01 2.593326266873394616e+03 -4.022137383118144044e+03 8.239729842754639321e+03 -8.520915082853658532e+03 4.318744581618393568e+03 -8.585259954576570181e+02 -1.548590622799042080e+02 -3.959344711998390665e+01
5.740424576793635297e-02 7.178297588184681999e+00 1.268481683306927366e+01 2.649149939234039721e+03 -4.328064949968596920e+03 8.905546843696065480e+03 -9.239600570732351116e+03 4.703036935886449101e+03 -9.398686185763144749e+02 -1.524266772657624927e+02 -3.959344711998390665e+01
5.146289772433251114e-02 5.984474104043589371e+00 1.237213937319712720e+01 2.592619041906788425e+03 -4.015264573628926428e+03 8.221341964574718077e+03 -8.500708225776423205e+03 4.309338784332688192e+03 -8.570880723789117610e+02 -1.508804883111282891e+02 -3.959344711998390665e+01
5.939106152609113093e-02 5.556942588371883041e+00 1.211845050180882843e+01 2.610127718841094065e+03 -4.125303913777172966e+03 8.488084874715586921e+03 -8.813544979165953919e+03 4.487378666142502880e+03 -8.965386042872435155e+02 -1.497111515567018216e+02 -3.959344711998390665e+01
4.880434296784375708e-02 6.504343255674756463e+00 1.248127422366894379e+01 2.664060983749052866e+03 -4.401343909014091878e+03 9.045232058586094354e+03 -9.367987088205311011e+03 4.759522062006949454e+03 -9.492757394413223437e+02 -1.491444265426017068e+02 -3.959344711998390665e+01
5.144424217196810062e-02 6.307781556152792568e+00 1.249397397906620810e+01 2.605223849932344820e+03 -4.098702517380367681e+03 8.430620998286940448e+03 -8.752286663510174549e+03 4.455422282342554354e+03 -8.900661275396191741e+02 -1.484709535496638182e+02 -3.959344711998390665e+01
5.031723054868672551e-02 6.422043708248635241e+00 1.256286996723214067e+01 2.628180679098973997e+03 -4.208131597153904295e+03 8.634898814583631975e+03 -8.938706189167149205e+03 4.538470904245805286e+03 -9.044840189552035099e+02 -1.482468929456942419e+02 -3.959344711998390665e+01
7.324564088957209729e-02 6.255915460979156073e+00 1.242294436491773268e+01 2.646104506244463209e+03 -4.307154798128452057e+03 8.850836930905237750e+03 -9.170904661846203453e+03 4.661483767707929474e+03 -9.301478000053372170e+02 -1.475422983580344294e+02 -3.959344711998390665e+01
6.220078348422943687e-02 5.882390643656774110e+00 1.229771035068166363e+01 2.641430284409645992e+03 -4.298643251963111652e+03 8.868743790956948942e+03 -9.228132745939388769e+03 4.711338292690348680e+03 -9.445316858696376130e+02 -1.465318045567514105e+02 -3.959344711998390665e+01
4.689958320565235095e-02 5.407109185622859471e+00 1.216689970426892309e+01 2.613582062785676499e+03 -4.127995637342305599e+03 8.459311035883807563e+03 -8.747068375407303392e+03 4.434413704112144842e+03 -8.820238655809740749e+02 -1.436728365054203493e+02 -3.959344711998390665e+01
5.920336050724449295e-02 5.398902278005853539e+00 1.217448561836364895e+01 2.640498086894104290e+03 -4.286679613292099930e+03 8.825905045698842514e+03 -9.161957504400779726e+03 4.664544248903996959e+03 -9.320961845781843067e+02 -1.435448467009102558e+02 -3.959344711998390665e+01
6.454800709415550730e-02 5.781933300207935389e+00 1.226507728322289914e+01 2.656303591882699948e+03 -4.356175949294416569e+03 8.942040921251316831e+03 -9.252543524068838451e+03 4.696331649009403009e+03 -9.357467816694687599e+02 -1.431447691713058248e+02 -3.959344711998390665e+01
4.781287806218356695e-02 6.097125339925044685e+00 1.246427132425067974e+01 2.636688765520369998e+03 -4.265852233695439281e+03 8.781569327763540059e+03 -9.116208026037100353e+03 4.641731538753225323e+03 -9.277143757359203846e+02 -1.419928438502578842e+02 -3.959344711998390665e+01
4.084217536571801282e-02 5.629875305636589111e+00 1.229327047285960184e+01 2.654003001152763773e+03 -4.348353996199889480e+03 8.937500949475468587e+03 -9.262951204758343010e+03 4.710765895416948297e+03 -9.407465680562755779e+02 -1.408813562909840869e+02 -3.959344711998390665e+01
6.087862916343601133e-02 5.910951349505627839e+00 1.224677779947475464e+01 2.604585227326778750e+03 -4.103579105705128313e+03 8.460179617072486508e+03 -8.804638340747462280e+03 4.493957343101278639e+03 -9.003015793127277675e+02 -1.406489128111301170e+02 -3.959344711998390665e+01
5.217930877569593867e-02 4.736602813451147753e+00 1.199842988711265335e+01 2.657330041031390010e+03 -4.360756184509620653e+03 8.948712587831416386e+03 -9.255556278500715052e+03 4.695609778280037062e+03 -9.351175579175994699e+02 -1.400869507767307311e+02 -3.959344711998390665e+01
4.398612663782314192e-02 7.303313038158922410e+00 1.274845755201916653e+01 2.640294140589356630e+03 -4.280840471664109828e+03 8.805848830508854007e+03 -9.135735524722576884e+03 4.649780598875535361e+03 -9.291332325550390578e+02 -1.389792766231052497e+02 -3.959344711998390665e+01
5.434208237882542231e-02 4.960729135600811190e+00 1.205738504654046750e+01 2.607708206646064355e+03 -4.103048992120799994e+03 8.422112862671832772e+03 -8.726575049307535664e+03 4.434481340679928508e+03 -8.844397025573957762e+02 -1.384243610482633358e+02 -3.959344711998390665e+01
6.029235360215202955e-02 5.475148556444964676e+00 1.218545029463596840e+01 2.633957024452465703e+03 -4.252363863684120588e+03 8.755708473281245460e+03 -9.092474496247752541e+03 4.631522824770571788e+03 -9.261435247823817463e+02 -1.370682699315300397e+02 -3.959344711998390665e+01
