# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
5.861259154434720481e-02 5.700884650280789501e+00 1.225402149990800282e+01 2.630252167818560793e+03 -4.226275334455238408e+03 8.687745527758166645e+03 -9.008394590606452766e+03 4.581432545346661755e+03 -9.145465424049792773e+02 2.330731679965428071e+01 -3.959344711998390665e+01
5.653787827110842018e-02 5.740647905010753504e+00 1.227581766091327253e+01 2.626236183090515169e+03 -4.205793318341319718e+03 8.646637910891911815e+03 -8.967844278531843884e+03 4.561783924232561731e+03 -9.108083150244643775e+02 2.340071558870796053e+01 -3.959344711998390665e+01
5.515122013823131608e-02 5.652642011256056698e+00 1.224334146192993522e+01 2.629876300841673583e+03 -4.225390947435004819e+03 8.688506328721579848e+03 -9.012190220970576775e+03 4.585053360903961220e+03 -9.156436978156749547e+02 2.342433307284381527e+01 -3.959344711998390665e+01
5.752782859552157263e-02 5.480790684873618090e+00 1.218835484821634196e+01 2.631123332509210741e+03 -4.231103004542138478e+03 8.698663832152327814e+03 -9.020943922777307307e+03 4.588695793285670334e+03 -9.162243875069227670e+02 2.345193534292266690e+01 -3.959344711998390665e+01
5.954763727118297933e-02 5.633002151094697041e+00 1.223562599322758082e+01 2.626765727614978005e+03 -4.208147540553889485e+03 8.650604306880164586e+03 -8.970926913063267421e+03 4.562817901977910878e+03 -9.109016919305892088e+02 2.347653895474843466e+01 -3.959344711998390665e+01
5.679953017673255306e-02 5.781746929169089277e+00 1.229088853677827231e+01 2.631455295360550735e+03 -4.232265233749893923e+03 8.699353042856300817e+03 -9.019342514599122296e+03 4.586458511062775870e+03 -9.154451908305356937e+02 2.348796704671000057e+01 -3.959344711998390665e+01
5.510845717933001570e-02 5.797557603838296103e+00 1.228210418767451273e+01 2.627204618582336934e+03 -4.208921763650980211e+03 8.649003040291787329e+03 -8.966027004132289221e+03 4.558741550998847742e+03 -9.097849890934437553e+02 2.350643756524102201e+01 -3.959344711998390665e+01
5.784117117768879102e-02 6.021059773593925968e+00 1.235136977711459494e+01 2.621757298376409381e+03 -4.181241080546169542e+03 8.593548791343888297e+03 -8.911228577999976551e+03 4.531989523667016329e+03 -9.046134766561793867e+02 2.361512311415249243e+01 -3.959344711998390665e+01
5.639577728881575019e-02 6.025276202716391083e+00 1.236669456599415362e+01 2.620961107952431576e+03 -4.177056546018806330e+03 8.584802541074368492e+03 -8.902165117904938597e+03 4.527348657787728371e+03 -9.036767745686917124e+02 2.362561680320761681e+01 -3.959344711998390665e+01
5.688592168340741301e-02 5.797491066035465046e+00 1.228395720818764048e+01 2.627788537708513104e+03 -4.213690289942284835e+03 8.662595088475027296e+03 -8.983874255794840792e+03 4.569803275618532098e+03 -9.124072467667623414e+02 2.367214205520118853e+01 -3.959344711998390665e+01
5.612998169176738189e-02 5.657890763778481436e+00 1.225451614615267992e+01 2.629016985944970656e+03 -4.218748884335659568e+03 8.670293321022250893e+03 -8.989026036328927148e+03 4.571091819014459361e+03 -9.124128135056776046e+02 2.370184276309604954e+01 -3.959344711998390665e+01
5.708723202077927578e-02 5.854997661131324804e+00 1.231474347745571407e+01 2.623089798548022827e+03 -4.188918743099091444e+03 8.611062098811218675e+03 -8.931004945261172907e+03 4.543043666502269843e+03 -9.070577387964603986e+02 2.375160732520858531e+01 -3.959344711998390665e+01
5.864155001349903584e-02 5.714687925683939795e+00 1.226345653228902854e+01 2.626222949323846478e+03 -4.204260802378808876e+03 8.640667020481454529e+03 -8.959155673245189973e+03 4.556236813909513330e+03 -9.094961815956177134e+02 2.383273435007312457e+01 -3.959344711998390665e+01
5.831210841260792144e-02 5.697883639963876590e+00 1.225678470996081160e+01 2.623440562936681545e+03 -4.189415225262756394e+03 8.609327587279651198e+03 -8.926428476121001950e+03 4.539320777652436846e+03 -9.060317443208193708e+02 2.389052163901058634e+01 -3.959344711998390665e+01
5.652524886950953398e-02 5.854752103586642775e+00 1.230412780397813854e+01 2.614467113726728712e+03 -4.140945894509308346e+03 8.505612998076983786e+03 -8.816568373785168660e+03 4.481738170428449848e+03 -8.940887391326485840e+02 2.391798009708536199e+01 -3.959344711998390665e+01
5.803079638119307965e-02 5.729254594353279550e+00 1.226615038220352893e+01 2.629118430839179382e+03 -4.220628254982683757e+03 8.676910054874801062e+03 -8.998509383154310854e+03 4.577227006186451035e+03 -9.139048359825194439e+02 2.393083672213782620e+01 -3.959344711998390665e+01
5.622554730629743952e-02 5.485710094379340873e+00 1.218533148338503125e+01 2.635520049109488355e+03 -4.253941458100159252e+03 8.745205182700581645e+03 -9.067436508211567343e+03 4.611470583803299633e+03 -9.206036530955791477e+02 2.393174856227270553e+01 -3.959344711998390665e+01
5.712801964361168688e-02 5.715055479123666515e+00 1.226976696170747516e+01 2.629284882621270299e+03 -4.221194322852697042e+03 8.677577124240964622e+03 -8.998777388399974370e+03 4.577177601272384891e+03 -9.138554166634783087e+02 2.394137612297178208e+01 -3.959344711998390665e+01
5.761934658986948843e-02 5.708866813792092820e+00 1.226134188061068642e+01 2.633537711325442615e+03 -4.243524774054702903e+03 8.723884831157838562e+03 -9.046236162502626030e+03 4.601243666449662669e+03 -9.186915826638417002e+02 2.395803327839549013e+01 -3.959344711998390665e+01
5.903263626037163342e-02 5.822051981507462948e+00 1.229136982279683643e+01 2.627493392511260026e+03 -4.211468271305805501e+03 8.656546543008740628e+03 -8.976137872615719971e+03 4.565055858817054286e+03 -9.112769412706700223e+02 2.398267768622405072e+01 -3.959344711998390665e+01
5.672420387249919177e-02 5.680815144666982341e+00 1.225159719434532057e+01 2.627741985731459863e+03 -4.213406554803232211e+03 8.662200879440242716e+03 -8.983960782419348106e+03 4.570228049885417022e+03 -9.125917723557848831e+02 2.400008658748438606e+01 -3.959344711998390665e+01
5.603853531361317059e-02 5.682976055441114838e+00 1.225686985162902154e+01 2.632756988004585310e+03 -4.240398476092635974e+03 8.719548963460312734e+03 -9.044092164323214092e+03 4.601353185181942536e+03 -9.189562793329057513e+02 2.400048656556523241e+01 -3.959344711998390665e+01
5.693851354615060006e-02 5.702338530029602559e+00 1.226328777491721311e+01 2.622264842431709894e+03 -4.183645406252329849e+03 8.598010542072541284e+03 -8.915259410130767719e+03 4.533746160097432039e+03 -9.049042532415426194e+02 2.401390008735436865e+01 -3.959344711998390665e+01
5.683698810508554244e-02 5.463469672994905935e+00 1.218696727089987242e+01 2.636354160756376132e+03 -4.258314146801246352e+03 8.754310353168850270e+03 -9.076874444586255777e+03 4.616346587208957317e+03 -9.216083959660426217e+02 2.403910521214650231e+01 -3.959344711998390665e+01
5.606129978844428402e-02 5.653577953725217320e+00 1.224162568130108397e+01 2.627080814288027796e+03 -4.207751495270515079e+03 8.645502767165413388e+03 -8.961395051172765307e+03 4.555903619209558201e+03 -9.091244073166714088e+02 2.404026039885449961e+01 -3.959344711998390665e+01
5.817655165529134198e-02 5.838249731844873835e+00 1.229980973615386652e+01 2.618632063919482789e+03 -4.162810557421007616e+03 8.550867818829812677e+03 -8.862744261888086839e+03 4.504973328200983815e+03 -8.987026144120785602e+02 2.405890850613462106e+01 -3.959344711998390665e+01
5.774423618522269569e-02 5.774829343215664323e+00 1.227297159905220880e+01 2.625289863980461632e+03 -4.197967064417642177e+03 8.624352035349738799e+03 -8.938760342807296183e+03 4.543908245558759518e+03 -9.066066921564012091e+02 2.406340264517533711e+01 -3.959344711998390665e+01
5.772166943878394296e-02 5.553758693951679426e+00 1.221175191817760286e+01 2.627190025582117414e+03 -4.209878129196104965e+03 8.653363005286853877e+03 -8.973147418829743401e+03 4.563766793127104393e+03 -9.110819129959025986e+02 2.407666727206916590e+01 -3.959344711998390665e+01
5.932490751263899686e-02 5.885647507921206056e+00 1.231683319212698713e+01 2.618553159791664712e+03 -4.164098342464504640e+03 8.557273185618327261e+03 -8.873304217210137722e+03 4.512412435499944877e+03 -9.006228784471265953e+02 2.407699646543638750e+01 -3.959344711998390665e+01
5.778754170920106376e-02 6.008858089023396687e+00 1.236025428440204443e+01 2.616116664957930880e+03 -4.149849179246587482e+03 8.524518075768968629e+03 -8.836284027068015348e+03 4.491829333611966831e+03 -8.961164337853418829e+02 2.410072598289597323e+01 -3.959344711998390665e+01
5.892121221679497839e-02 5.796222852662997305e+00 1.229159768497652117e+01 2.619804257506564682e+03 -4.169240947385013897e+03 8.564708464375014955e+03 -8.877354059382380001e+03 4.512542389005430778e+03 -9.002452088861811035e+02 2.410721525962279443e+01 -3.959344711998390665e+01
5.668328465006582106e-02 5.605618161777248254e+00 1.222834818875078966e+01 2.632287568903956981e+03 -4.237528000543475173e+03 8.712540838144206646e+03 -9.035630247367433185e+03 4.596328760579780464e+03 -9.177871236818743910e+02 2.411251103508357829e+01 -3.959344711998390665e+01
5.672918301450743939e-02 5.456701183126021704e+00 1.217857204550850980e+01 2.637959361087657726e+03 -4.266941672649963948e+03 8.772648593226798766e+03 -9.096135156767519220e+03 4.626340553861437911e+03 -9.236577989032516598e+02 2.411438633054167369e+01 -3.959344711998390665e+01
5.719820647528432028e-02 5.864581229646616656e+00 1.230812839434358530e+01 2.618010958619723169e+03 -4.160699244797501706e+03 8.548861685942991244e+03 -8.863041533705967595e+03 4.506248394825066498e+03 -8.991668038397351665e+02 2.411559772962499437e+01 -3.959344711998390665e+01
5.612950389068322582e-02 5.690184365054469673e+00 1.224935089667841126e+01 2.636412150287401346e+03 -4.259171452921252239e+03 8.757405389261930395e+03 -9.081558581147672157e+03 4.619565006241177798e+03 -9.224382812426699729e+02 2.415067212679272046e+01 -3.959344711998390665e+01
5.858651403109103872e-02 5.764441336509584346e+00 1.227404583796618098e+01 2.619476147544479772e+03 -4.168819787207509762e+03 8.566818940921541071e+03 -8.882848127228160592e+03 4.517146542064584537e+03 -9.015580379415279140e+02 2.415399257288688162e+01 -3.959344711998390665e+01
5.526435685635543854e-02 5.816264459419531185e+00 1.228748638098219281e+01 2.626813790130440793e+03 -4.207625191832198652e+03 8.648001968849883269e+03 -8.966841187903883110e+03 4.560130054048910097e+03 -9.102649589136282202e+02 2.418730810245035912e+01 -3.959344711998390665e+01
5.656964743475435820e-02 5.500145574084266187e+00 1.219514192836858690e+01 2.627616890027901718e+03 -4.211557614299708803e+03 8.655604781924672352e+03 -8.974113049026898807e+03 4.563572993360328837e+03 -9.109083507323292679e+02 2.422835147172289894e+01 -3.959344711998390665e+01
5.794160739065994797e-02 5.982302956097635516e+00 1.234573985409743457e+01 2.615898831839566355e+03 -4.149234702375169945e+03 8.524298639818951415e+03 -8.837107114722724873e+03 4.492768325378501686e+03 -8.964094709256548867e+02 2.427385010225454920e+01 -3.959344711998390665e+01
5.884997345329020385e-02 5.774019595350265988e+00 1.228798421286496634e+01 2.621619908297385336e+03 -4.179844129750224965e+03 8.589186102223575290e+03 -8.905230834023413991e+03 4.528184736591297224e+03 -9.037006172629573939e+02 2.429016087679575975e+01 -3.959344711998390665e+01
5.823196655567430130e-02 5.870056885828647708e+00 1.230569145652146013e+01 2.618437559436391894e+03 -4.164001841174954279e+03 8.558147495595520013e+03 -8.875274594699696536e+03 4.513924809207769613e+03 -9.010199460298124450e+02 2.430324538914078047e+01 -3.959344711998390665e+01
5.731452490216763784e-02 5.894251082466302805e+00 1.232123157908004352e+01 2.620468259125573240e+03 -4.174045315030883103e+03 8.577908406515633033e+03 -8.894664870505663202e+03 4.523428940187316584e+03 -9.028828466285134482e+02 2.430551439993923069e+01 -3.959344711998390665e+01
5.861113674516473665e-02 5.628045755190955290e+00 1.222706993943299203e+01 2.626358285364032781e+03 -4.206060316417847389e+03 8.646540042996713964e+03 -8.967205221570160575e+03 4.561250768460678046e+03 -9.106700187421832879e+02 2.436279249079244380e+01 -3.959344711998390665e+01
5.696872941131830848e-02 5.856196381859076538e+00 1.230451787853498047e+01 2.620042110118193250e+03 -4.171272554990440767e+03 8.570764588610301871e+03 -8.885637282266616239e+03 4.517871024059569208e+03 -9.015543981065035268e+02 2.436853581325011220e+01 -3.959344711998390665e+01
5.676310634879053185e-02 5.881297752150940639e+00 1.231627753657164881e+01 2.628152018592960758e+03 -4.213894385503936064e+03 8.659166767919026825e+03 -8.976103509479980858e+03 4.563562631567188873e+03 -9.106687049146182744e+02 2.436983229614273938e+01 -3.959344711998390665e+01
5.884136505924607990e-02 5.885157676645152769e+00 1.231664996219740438e+01 2.618552273554020303e+03 -4.164096638939367040e+03 8.557273952839595950e+03 -8.873305257255693505e+03 4.512410841485757373e+03 -9.006218803786983926e+02 2.441041244107165653e+01 -3.959344711998390665e+01
5.780813392870431250e-02 5.681234919399474670e+00 1.224900555720415518e+01 2.627791150151288093e+03 -4.211781198531542941e+03 8.654401194273812507e+03 -8.970923056530420581e+03 4.560839004888484851e+03 -9.101115174698636565e+02 2.443923565216560689e+01 -3.959344711998390665e+01
5.796373823969112882e-02 5.791101580815259275e+00 1.228508015593979685e+01 2.616180935902168130e+03 -4.151519233642045037e+03 8.530860920531669763e+03 -8.845855719593077083e+03 4.498294766908171368e+03 -8.977471378669090427e+02 2.447786626854352932e+01 -3.959344711998390665e+01
5.679589679117658108e-02 5.652249955606566623e+00 1.223650033851935071e+01 2.626187636955288326e+03 -4.204488444996574799e+03 8.641569138711318374e+03 -8.960075385820755400e+03 4.556491027642263361e+03 -9.094687263720460351e+02 2.449689278353226385e+01 -3.959344711998390665e+01
5.860460481231576091e-02 5.662271368295177965e+00 1.224663493826811766e+01 2.627256451881529301e+03 -4.209703334918702240e+03 8.651924425067205448e+03 -8.970601009099385919e+03 4.561966282377001335e+03 -9.106280288349917100e+02 2.452235573715984884e+01 -3.959344711998390665e+01
5.803915760147634884e-02 5.628084017592855481e+00 1.222692304683579323e+01 2.630677678936378015e+03 -4.227737433249581045e+03 8.689111490469989803e+03 -9.008065033827897423e+03 4.580397513927819091e+03 -9.141703288814560437e+02 2.453893012558324926e+01 -3.959344711998390665e+01
5.879871436516900807e-02 5.607344831137766938e+00 1.221908969436715964e+01 2.627928783464637490e+03 -4.213910586660670560e+03 8.661784909169984530e+03 -8.981550734784048473e+03 4.567769332181588652e+03 -9.118080707055057701e+02 2.456623065437539921e+01 -3.959344711998390665e+01
5.833761684304782785e-02 5.919868240139614990e+00 1.232711480628360157e+01 2.617415274748142110e+03 -4.157228423510361608e+03 8.541280801745740973e+03 -8.855262815565947676e+03 4.502507176654986324e+03 -8.984971422198657365e+02 2.459142593993353643e+01 -3.959344711998390665e+01
5.811958584487288831e-02 5.874391536996704133e+00 1.231203439495201835e+01 2.623402718947615085e+03 -4.189354037537560544e+03 8.609355800294915753e+03 -8.926466166883132246e+03 4.539264563421585081e+03 -9.059895463041546009e+02 2.459578662821073536e+01 -3.959344711998390665e+01
5.850614976702937786e-02 5.554698592355416409e+00 1.220957056761863413e+01 2.629656255890065040e+03 -4.222971082118995582e+03 8.680535970870341771e+03 -9.000690228891595325e+03 4.577408576171087589e+03 -9.137262151675149653e+02 2.461767841113605826e+01 -3.959344711998390665e+01
5.741713544013406917e-02 5.797822456884897058e+00 1.229129942097084971e+01 2.624439111092314761e+03 -4.193567932908666080e+03 8.615383537345887817e+03 -8.929731177297351678e+03 4.539413307093811454e+03 -9.057205612386011353e+02 2.463592828669372992e+01 -3.959344711998390665e+01
5.837892181650045087e-02 5.814705951320772392e+00 1.229883950679376170e+01 2.622291747267565370e+03 -4.183216104996225113e+03 8.595978389202171456e+03 -8.912101947657023629e+03 4.531672620624044612e+03 -9.044113691557998891e+02 2.465452784728904945e+01 -3.959344711998390665e+01
5.801517894028802858e-02 5.598073730644768986e+00 1.222397080544303805e+01 2.631430707910049478e+03 -4.232744415058316008e+03 8.702107819041566472e+03 -9.024480296285923032e+03 4.590476230938965273e+03 -9.165776092719872850e+02 2.473968879477021332e+01 -3.959344711998390665e+01
5.612784867814825385e-02 5.667539660619639541e+00 1.224160565925648747e+01 2.632253107697302767e+03 -4.236577310757752457e+03 8.709098545021759492e+03 -9.030715923950298020e+03 4.593194868324369054e+03 -9.170402033234929604e+02 2.477628598140526606e+01 -3.959344711998390665e+01
5.557902997205564632e-02 5.607115211676240385e+00 1.222331966095034872e+01 2.633249309989396806e+03 -4.242880691283533451e+03 8.724341814635638002e+03 -9.048479567621330716e+03 4.603226189486637850e+03 -9.192449864386412628e+02 2.482899691862529323e+01 -3.959344711998390665e+01
5.811722542722894819e-02 5.776220122277793578e+00 1.228728589318822451e+01 2.627064030902569357e+03 -4.209053089440692929e+03 8.651208947757986607e+03 -8.970360138155388995e+03 4.561994602595833385e+03 -9.106418517858191990e+02 2.482902695141045868e+01 -3.959344711998390665e+01
5.561531929388579404e-02 5.773349924418841539e+00 1.228607959224680179e+01 2.628488834111842152e+03 -4.216012022996382257e+03 8.664520394695646246e+03 -8.982832606224519623e+03 4.567726064460563975e+03 -9.116767375138844045e+02 2.492857055099194241e+01 -3.959344711998390665e+01
5.675507779705439571e-02 5.683644051865821112e+00 1.225313757548461169e+01 2.622159578526798214e+03 -4.182587595815560235e+03 8.594940541401398150e+03 -8.911488806796716744e+03 4.531702947070607479e+03 -9.045110061954005687e+02 2.497637468558601270e+01 -3.959344711998390665e+01
5.657509406342953184e-02 5.705757099730441873e+00 1.226616075518419358e+01 2.625218936546781606e+03 -4.198391290417241180e+03 8.627049370787948646e+03 -8.943534148989509049e+03 4.547406936519479132e+03 -9.075342772088972652e+02 2.506723793638990117e+01 -3.959344711998390665e+01
5.728577875485095505e-02 5.832303905807663114e+00 1.229035145288046671e+01 2.621250782473774052e+03 -4.177909700175167018e+03 8.585078232745732748e+03 -8.900797015654938150e+03 4.525758528530911462e+03 -9.031663316780106925e+02 2.509168043037135121e+01 -3.959344711998390665e+01
5.719476412607669286e-02 5.621108249945863555e+00 1.222712417449534428e+01 2.630061380761225792e+03 -4.224993713746329377e+03 8.684775625074484196e+03 -9.005340784331097893e+03 4.580042992408258215e+03 -9.143316992252733826e+02 2.514977870303006569e+01 -3.959344711998390665e+01
5.732913539977758238e-02 5.697597789684572867e+00 1.224949264241176294e+01 2.631882145243119794e+03 -4.234587231996602895e+03 8.704610757399535942e+03 -9.025470007283080122e+03 4.590078487757203220e+03 -9.163009765630104084e+02 2.516535446517277208e+01 -3.959344711998390665e+01
5.651930075897813183e-02 5.644467018316497331e+00 1.223648123804370869e+01 2.625512237128639754e+03 -4.200871739090756819e+03 8.634079962230856836e+03 -8.952602503336505833e+03 4.552902567595509026e+03 -9.088058222337343750e+02 2.519646944518547116e+01 -3.959344711998390665e+01
5.683212619436032315e-02 5.724957028014839189e+00 1.227100616230854691e+01 2.628496175434970610e+03 -4.217373282727347032e+03 8.670183945667427906e+03 -8.991623226193087248e+03 4.573720774018040174e+03 -9.131913338645608746e+02 2.535232448973752994e+01 -3.959344711998390665e+01
5.708010722082704214e-02 5.854902292062765135e+00 1.231100918677295830e+01 2.621133844249813592e+03 -4.177213989781879718e+03 8.583593172905020765e+03 -8.899367935033151298e+03 4.525149504140146746e+03 -9.030797815368817965e+02 2.538199292565096599e+01 -3.959344711998390665e+01
5.671661300084099300e-02 5.830338910178666900e+00 1.229408717525456396e+01 2.624542359412949736e+03 -4.195725833891447110e+03 8.623320627083487125e+03 -8.941485565386923554e+03 4.547207725286905770e+03 -9.076460855853667908e+02 2.576341740641507272e+01 -3.959344711998390665e+01
5.754500152532320001e-02 5.869060629008021834e+00 1.231277113600591733e+01 2.622519095048162853e+03 -4.184452035649371282e+03 8.598531133080583459e+03 -8.914621246375036208e+03 4.532869520939219910e+03 -9.046318800509081939e+02 2.590794752649151889e+01 -3.959344711998390665e+01
